ID_person,Square,Rooms,Price,Rooms_indicator
7472,37,1.0,10397,0
3215,116,5.0,34916,0
13961,70,4.0,24780,0
2861,98,5.0,36946,0
14491,32,1.0,7776,0
4201,127,7.0,41910,0
4369,35,1.0,10570,0
4597,31,1.0,7130,0
16629,115,7.0,41975,0
15814,53,3.0,16218,0
3121,125,5.0,37375,0
2553,64,3.0,15232,0
16979,126,5.0,35154,0
13006,62,3.0,20832,0
3733,62,2.0,23808,0
6515,49,3.0,13181,0
9209,105,5.0,24570,0
8627,34,2.0,8160,0
15693,66,3.0,15906,0
5239,40,1.0,15160,0
15388,128,6.0,30592,0
4,39,2.0,9399,0
13342,40,1.0,10880,0
15918,93,4.0,34317,0
5419,71,4.0,19596,0
19593,45,2.0,16020,0
5137,51,3.690378548895899,19278,1
16362,54,3.0,17820,0
3368,76,3.0,29184,0
2906,51,3.0,12648,0
9349,71,3.690378548895899,23572,1
17648,64,3.0,16064,0
15832,110,7.0,39600,0
10215,42,3.690378548895899,16674,1
7003,71,3.0,17892,0
9751,39,2.0,7995,0
17198,86,3.0,32594,0
13748,75,4.0,28800,0
8107,55,2.0,18535,0
14695,125,3.690378548895899,26875,1
11591,36,1.0,14256,0
1005,108,5.0,26784,0
3421,92,6.0,21712,0
2304,35,3.690378548895899,7315,1
12185,46,2.0,10166,0
19101,40,2.0,15600,0
6841,99,5.0,24057,0
17475,54,2.0,20736,0
18760,96,5.0,22560,0
18189,58,2.0,20938,0
11621,36,1.0,9468,0
3136,63,4.0,20538,0
3625,38,1.0,12122,0
8027,98,4.0,22442,0
12418,63,3.0,18963,0
44,108,7.0,28836,0
87,44,3.690378548895899,13464,1
17383,83,3.0,30129,0
18831,120,6.0,30840,0
18801,121,5.0,35937,0
12555,97,5.0,25123,0
5461,86,4.0,29670,0
4539,43,2.0,10062,0
3076,53,2.0,12084,0
12146,83,3.690378548895899,27473,1
18567,102,4.0,38046,0
1474,126,7.0,31626,0
6984,73,3.690378548895899,14892,1
19422,70,4.0,24570,0
14883,101,4.0,35956,0
9332,92,4.0,32568,0
18461,63,2.0,19215,0
15498,55,3.0,18865,0
6342,39,1.0,15249,0
5399,74,3.0,25530,0
14231,58,2.0,14732,0
3805,32,1.0,10048,0
14194,46,2.0,17020,0
3443,89,4.0,26433,0
12014,45,1.0,13500,0
6060,33,2.0,12441,0
11391,36,2.0,11232,0
10223,69,4.0,17388,0
10311,119,5.0,38556,0
4902,59,3.0,21299,0
9312,35,1.0,13160,0
14884,128,6.0,40448,0
14352,123,6.0,34932,0
4221,58,3.0,18792,0
5006,31,3.690378548895899,12338,1
14895,109,6.0,28340,0
10401,36,2.0,9756,0
11531,78,4.0,23556,0
19226,65,2.0,19435,0
329,78,3.0,17082,0
5594,123,5.0,43173,0
6262,63,2.0,18144,0
3874,49,2.0,19355,0
4647,128,5.0,41472,0
19691,31,1.0,10292,0
1349,87,4.0,22620,0
19439,108,5.0,34776,0
1668,90,3.690378548895899,23580,1
947,56,2.0,14560,0
14652,104,5.0,31408,0
156,60,4.0,18720,0
5817,86,4.0,29842,0
13917,43,2.0,14061,0
16884,67,3.0,13936,0
7809,63,2.0,21861,0
17135,51,2.0,14892,0
9843,67,2.0,18023,0
7308,100,3.690378548895899,28800,1
11838,108,4.0,33264,0
2528,104,6.0,36296,0
9017,53,3.690378548895899,20140,1
10431,35,3.690378548895899,13615,1
6702,120,8.0,43440,0
10887,118,5.0,27140,0
9382,124,5.0,27032,0
12323,108,6.0,40284,0
5513,87,4.0,33147,0
18523,85,4.0,21335,0
8325,113,5.0,36047,0
11633,101,5.0,35855,0
5547,116,6.0,37584,0
4731,93,6.0,19530,0
16457,121,5.0,31339,0
18996,115,5.0,23575,0
8421,54,2.0,13554,0
3083,38,1.0,10260,0
4447,35,1.0,10885,0
18339,70,3.0,23240,0
13567,41,1.0,9799,0
12673,58,2.0,17632,0
10924,100,6.0,38000,0
675,86,3.0,18232,0
15207,109,5.0,25288,0
2130,69,3.0,16353,0
9710,115,6.0,34500,0
19507,128,5.0,39296,0
8372,126,6.0,35658,0
11440,65,4.0,14365,0
1080,68,3.0,20672,0
11162,85,4.0,21335,0
12923,123,6.0,28413,0
6234,118,7.0,27140,0
15130,55,2.0,16445,0
6781,41,1.0,14801,0
3135,87,3.0,26361,0
15062,47,2.0,16873,0
7952,107,4.0,35096,0
11920,69,3.0,23736,0
8523,38,2.0,12806,0
18783,84,3.690378548895899,32004,1
12350,111,5.0,26418,0
9390,107,5.0,23861,0
1324,66,2.0,20262,0
19476,70,4.0,20230,0
12008,88,4.0,20416,0
2807,91,4.0,24206,0
9969,70,3.0,15470,0
2529,97,5.0,20370,0
2032,114,7.0,30780,0
6273,128,6.0,27264,0
1530,67,2.0,20368,0
869,64,3.690378548895899,17792,1
10554,77,3.0,18018,0
6645,67,2.0,15142,0
3894,35,1.0,11130,0
10506,107,3.690378548895899,37343,1
14041,104,5.0,27664,0
13710,57,2.0,19095,0
4329,75,3.0,17400,0
18770,66,3.0,17424,0
8435,87,5.0,30015,0
16607,109,6.0,27032,0
12144,121,5.0,37752,0
18408,55,2.0,19030,0
6191,99,6.0,37719,0
8818,87,4.0,22185,0
18567,77,3.0,19019,0
2011,94,4.0,28670,0
6409,84,3.690378548895899,23604,1
171,41,1.0,8979,0
1288,58,2.0,22388,0
12154,61,3.0,16958,0
8036,89,4.0,34354,0
10941,95,5.0,32110,0
18921,69,3.0,27117,0
5359,36,1.0,9108,0
4980,55,3.0,11825,0
13291,94,3.690378548895899,20586,1
18716,64,3.0,19520,0
2859,73,3.0,24309,0
10048,101,6.0,27270,0
19831,123,6.0,34194,0
7668,47,1.0,11045,0
12819,46,2.0,11960,0
5292,83,4.0,21995,0
12091,65,3.0,24960,0
7972,105,7.0,34335,0
4664,126,7.0,41580,0
9786,124,7.0,27528,0
13862,69,2.0,14835,0
6222,71,2.0,18602,0
10875,70,3.0,25410,0
7060,76,3.0,22876,0
11137,80,4.0,19680,0
19698,59,2.0,18290,0
2671,80,3.0,28240,0
17982,129,8.0,33540,0
7102,63,3.690378548895899,22302,1
11912,80,5.0,17920,0
14785,94,4.0,34404,0
9426,56,2.0,17080,0
9589,120,7.0,28440,0
3838,123,5.0,41697,0
9512,80,4.0,17680,0
2991,64,3.0,13376,0
3110,117,6.0,26325,0
14525,126,5.0,39816,0
15409,45,1.0,12420,0
1652,74,3.0,23088,0
1994,128,5.0,32256,0
2370,54,3.0,19656,0
6773,56,2.0,11312,0
6630,75,5.0,17400,0
11251,64,2.0,18880,0
3707,96,4.0,32640,0
8699,90,5.0,18990,0
9356,34,1.0,10438,0
12956,47,3.690378548895899,16074,1
8490,102,5.0,31824,0
13261,87,3.0,23229,0
18835,76,3.0,27132,0
2648,63,4.0,13545,0
14918,115,3.690378548895899,36570,1
16069,107,4.0,36059,0
18019,77,3.690378548895899,28490,1
15415,124,6.0,46996,0
11147,99,4.0,38808,0
17012,118,5.0,35990,0
4975,36,1.0,13068,0
1606,73,4.0,17228,0
10509,69,3.690378548895899,25461,1
19433,110,4.0,35310,0
9785,126,5.0,33642,0
9867,83,3.0,16932,0
8382,81,4.0,29079,0
8631,126,7.0,30744,0
3311,51,3.690378548895899,17289,1
6448,49,2.0,13328,0
9252,101,4.0,22927,0
17404,105,5.0,24360,0
8026,87,3.0,31146,0
10296,50,2.0,14450,0
13011,99,3.690378548895899,20691,1
13232,41,1.0,13981,0
16079,116,5.0,41296,0
16952,59,3.0,13511,0
3303,44,2.0,14212,0
19410,41,1.0,12628,0
8344,31,2.0,10075,0
11032,95,4.0,20330,0
18368,40,1.0,10720,0
10458,122,6.0,48068,0
8529,78,4.0,17940,0
18674,115,6.0,36455,0
3109,51,2.0,11220,0
17009,86,5.0,20382,0
19923,44,2.0,15884,0
14128,45,2.0,14445,0
578,49,2.0,14014,0
8486,53,2.0,16801,0
18866,31,1.0,11346,0
8443,51,2.0,12138,0
7303,81,3.0,31914,0
15360,96,4.0,25728,0
2863,129,8.0,42699,0
2511,42,1.0,10080,0
14663,83,4.0,30378,0
14729,30,1.0,6570,0
14391,32,1.0,9856,0
11616,98,5.0,34104,0
7301,98,4.0,20090,0
2198,31,1.0,11346,0
5073,82,5.0,32308,0
9048,72,3.0,23976,0
14475,95,5.0,28595,0
4649,51,2.0,13362,0
13262,110,4.0,26730,0
7233,105,5.0,35070,0
13693,76,3.0,29108,0
2117,70,3.0,21210,0
477,106,5.0,32012,0
8695,61,2.0,24278,0
1288,92,4.0,21528,0
5404,105,5.0,29190,0
16769,120,8.0,27000,0
10892,118,3.690378548895899,42126,1
8478,99,6.0,21087,0
16110,111,7.0,40071,0
15938,30,1.0,7230,0
13108,58,3.0,15834,0
12366,126,8.0,44100,0
1235,74,3.0,15910,0
4644,127,7.0,28067,0
4250,99,4.0,36927,0
10194,116,3.690378548895899,43384,1
15013,123,6.0,46371,0
14960,93,5.0,32736,0
12597,106,3.690378548895899,40174,1
10478,59,3.690378548895899,12272,1
18380,37,2.0,13764,0
5968,107,7.0,40018,0
8663,68,3.0,16932,0
16909,52,3.0,20072,0
19813,79,3.0,19592,0
266,110,4.0,38940,0
16455,56,2.0,18648,0
12619,93,5.0,35805,0
1897,41,2.0,16359,0
18578,110,5.0,43560,0
5751,120,6.0,30480,0
16383,64,3.0,14080,0
7732,53,3.0,14045,0
2593,41,2.0,10414,0
10514,51,2.0,16983,0
17468,39,1.0,14118,0
7542,111,6.0,40071,0
6328,48,2.0,11712,0
1800,60,2.0,16080,0
7351,95,5.0,30115,0
9610,53,2.0,14628,0
18879,33,2.0,13002,0
9049,115,5.0,30705,0
15789,38,2.0,15010,0
19262,93,6.0,34968,0
7931,30,1.0,7050,0
3514,63,3.690378548895899,14301,1
6256,33,1.0,10098,0
2329,51,3.690378548895899,10659,1
4407,75,4.0,16125,0
15605,55,3.690378548895899,13365,1
84,68,3.0,14552,0
8321,87,5.0,23142,0
17131,95,5.0,32585,0
19785,53,2.0,16589,0
6787,44,2.0,12848,0
19467,82,3.0,30422,0
2374,43,2.0,12470,0
16544,103,6.0,40994,0
17567,113,5.0,23730,0
191,81,5.0,24543,0
3592,37,1.0,9028,0
4478,120,5.0,47040,0
9974,85,3.0,33915,0
10432,77,4.0,22099,0
1178,89,3.0,22250,0
5335,97,4.0,21243,0
5229,79,4.0,19513,0
10713,33,1.0,8778,0
12677,66,3.0,15972,0
2778,50,2.0,14400,0
14240,93,4.0,19809,0
6859,40,2.0,12840,0
18592,78,3.0,18876,0
19317,76,3.690378548895899,19076,1
11543,89,4.0,29815,0
7927,106,5.0,27772,0
11070,109,6.0,36842,0
9091,120,8.0,27840,0
8,95,4.0,21565,0
9235,124,5.0,49104,0
3804,123,6.0,27306,0
11315,81,3.0,21303,0
8861,89,3.0,25632,0
11382,78,3.0,26754,0
5040,73,3.0,18250,0
4063,112,5.0,39760,0
10120,71,4.0,24495,0
5211,103,6.0,33681,0
14526,49,3.0,16170,0
9951,56,3.0,11648,0
13214,83,4.0,20086,0
497,86,4.0,33368,0
15606,67,3.690378548895899,19966,1
2902,47,2.0,13348,0
2196,111,7.0,42735,0
1217,110,5.0,39930,0
15602,70,3.0,24080,0
13258,117,5.0,42120,0
16588,86,3.0,31390,0
18738,86,4.0,24166,0
14723,125,5.0,34625,0
10795,38,1.0,8246,0
14788,86,3.0,27950,0
12225,82,3.0,23862,0
2027,114,7.0,44460,0
17335,118,5.0,28674,0
17508,87,4.0,32277,0
5056,40,2.0,12720,0
9456,43,1.0,16985,0
2987,113,6.0,27459,0
10977,39,2.0,10101,0
12060,49,2.0,14308,0
4035,69,3.0,25875,0
5014,100,5.0,31900,0
2755,79,3.0,21093,0
7432,106,4.0,27242,0
7269,122,5.0,28914,0
11694,65,3.0,25480,0
15119,79,3.0,19513,0
1367,59,3.0,12508,0
19600,117,5.0,42354,0
12324,115,7.0,25530,0
16306,38,1.0,12920,0
8388,93,5.0,27342,0
10455,92,4.0,23828,0
19825,103,5.0,21012,0
17370,78,3.690378548895899,24102,1
6762,71,3.690378548895899,25773,1
12145,73,3.0,23214,0
3448,127,7.0,27940,0
16693,82,3.0,16564,0
911,34,1.0,9418,0
17219,70,3.0,23450,0
10511,63,3.0,15246,0
256,79,4.0,21172,0
527,84,3.0,17808,0
4970,85,3.0,30515,0
15064,127,7.0,45593,0
1749,122,6.0,31964,0
12939,117,6.0,42705,0
18879,117,3.690378548895899,28899,1
4447,106,4.0,38160,0
1199,98,4.0,39004,0
5222,52,2.0,13520,0
1057,51,3.690378548895899,14178,1
416,67,3.0,15477,0
13118,105,4.0,29505,0
2237,31,1.0,11873,0
3167,31,1.0,11532,0
1934,70,3.0,15120,0
860,79,3.0,19513,0
5265,33,1.0,12375,0
9582,52,2.0,19968,0
1915,109,6.0,26269,0
10428,120,7.0,38880,0
5202,112,3.690378548895899,24528,1
5831,81,5.0,31266,0
15729,118,7.0,38350,0
9561,71,2.0,19809,0
9056,107,4.0,38841,0
3726,117,6.0,31356,0
17633,107,7.0,21507,0
6758,108,5.0,40176,0
12389,61,3.690378548895899,17873,1
14327,63,3.0,23877,0
14775,70,4.0,25060,0
12647,70,3.0,20510,0
6806,119,7.0,26775,0
2183,65,4.0,21450,0
3566,32,1.0,10624,0
10403,36,1.0,11952,0
10172,60,3.0,19320,0
5717,45,1.0,10665,0
4491,118,5.0,40828,0
1846,120,7.0,43680,0
18637,87,3.0,25665,0
18318,74,4.0,23310,0
10262,117,6.0,32526,0
8958,57,3.690378548895899,18240,1
6234,79,3.0,20066,0
6410,113,7.0,34465,0
15791,126,7.0,26586,0
17,69,4.0,24495,0
1380,117,4.0,26091,0
8953,69,3.0,26634,0
3742,38,2.0,11438,0
4092,46,2.0,11960,0
7509,32,1.0,12704,0
17723,32,1.0,12736,0
5090,39,3.690378548895899,9438,1
13817,65,3.0,22815,0
4211,77,3.690378548895899,30646,1
13453,70,3.0,22400,0
8156,71,3.0,17608,0
8976,112,7.0,44688,0
2719,100,6.0,25900,0
18655,59,3.0,15871,0
15038,45,2.0,17055,0
12681,73,4.0,19199,0
16305,32,1.0,8640,0
2047,98,5.0,34888,0
5680,99,5.0,35145,0
4167,68,3.0,16320,0
14750,115,5.0,40020,0
13290,42,1.0,13272,0
10443,69,3.0,15111,0
807,66,3.0,26202,0
10389,51,3.0,20247,0
18186,63,3.0,17766,0
763,125,5.0,30500,0
16333,44,2.0,13156,0
3495,60,3.0,19980,0
14280,69,2.0,26910,0
19591,49,2.0,13916,0
14520,62,2.0,18538,0
6621,37,2.0,12099,0
11012,83,4.0,23074,0
5958,80,3.0,18560,0
11245,108,4.0,23220,0
7489,41,2.0,10578,0
3110,98,4.0,23030,0
9239,126,7.0,49896,0
17946,75,3.0,27975,0
18165,60,3.0,23520,0
1441,54,2.0,18576,0
11655,77,3.690378548895899,27951,1
6038,120,3.690378548895899,46680,1
15521,58,3.0,13862,0
4784,95,6.0,19000,0
12046,92,3.0,30268,0
11032,39,1.0,8073,0
309,121,6.0,34848,0
10467,50,2.0,18050,0
14713,62,3.0,21142,0
18217,129,5.0,33153,0
9624,105,4.0,21420,0
2846,35,2.0,7210,0
19894,113,5.0,38194,0
12249,41,3.690378548895899,11480,1
4415,90,3.0,26370,0
8839,87,3.0,18270,0
11574,108,4.0,22680,0
1352,35,2.0,12600,0
9970,122,7.0,28426,0
5703,117,5.0,24102,0
13437,60,2.0,22800,0
4673,77,4.0,23870,0
4396,126,8.0,26838,0
12008,128,6.0,39040,0
15612,88,5.0,29656,0
4685,87,3.0,30885,0
12986,34,2.0,12274,0
11416,57,2.0,11514,0
10675,98,4.0,36260,0
1300,116,5.0,39672,0
11926,123,5.0,38253,0
3212,81,3.0,20169,0
2124,42,2.0,11046,0
1369,75,3.0,26175,0
2938,43,2.0,14104,0
7613,122,6.0,43066,0
5370,115,6.0,45885,0
17965,89,4.0,18957,0
18733,85,4.0,22100,0
14026,33,1.0,10296,0
2177,79,3.0,29704,0
11421,35,2.0,9765,0
19827,81,5.0,31185,0
18872,68,3.0,25704,0
9573,81,5.0,23085,0
16031,64,3.0,20992,0
7976,88,3.690378548895899,34056,1
5914,119,7.0,40222,0
11488,70,3.0,21910,0
13535,121,5.0,24563,0
18107,108,5.0,35964,0
2113,50,2.0,10900,0
6303,77,3.0,16709,0
10710,47,2.0,16121,0
8026,47,3.690378548895899,15134,1
12914,112,6.0,27888,0
5729,99,4.0,28710,0
10227,108,4.0,42660,0
8308,91,6.0,19201,0
11201,106,5.0,24274,0
19438,46,3.0,10120,0
11506,122,5.0,46482,0
13369,77,3.690378548895899,19558,1
1550,51,3.690378548895899,12036,1
327,127,5.0,33147,0
15664,54,2.0,20844,0
16680,127,5.0,42418,0
4024,91,5.0,35217,0
19504,59,3.0,21063,0
5850,121,7.0,36058,0
11556,57,2.0,17499,0
592,60,3.0,19080,0
5084,93,4.0,30318,0
1743,42,2.0,9030,0
16976,81,3.0,22680,0
17014,116,6.0,42224,0
4439,67,4.0,16415,0
17131,97,5.0,24056,0
12573,125,3.690378548895899,48500,1
18446,36,1.0,10332,0
6687,80,5.0,28240,0
5082,121,7.0,28919,0
4337,38,1.0,7714,0
9150,31,1.0,6758,0
16031,71,3.0,19099,0
11022,99,6.0,36333,0
3069,55,3.0,19305,0
16963,46,1.0,9522,0
9195,72,3.0,18216,0
12161,110,6.0,25520,0
16783,79,5.0,18328,0
6034,89,4.0,28658,0
10680,89,3.0,28658,0
12145,69,3.0,17526,0
7091,66,2.0,21120,0
9575,81,5.0,29322,0
14879,60,3.0,15600,0
11383,111,4.0,42291,0
19120,54,3.0,17820,0
10645,108,6.0,36180,0
206,123,6.0,42927,0
3606,43,2.0,9675,0
16154,75,5.0,24900,0
15921,113,6.0,30171,0
1344,32,1.0,12736,0
5091,75,4.0,20850,0
11097,98,5.0,22638,0
5762,110,5.0,22440,0
10844,98,5.0,29596,0
9834,65,3.0,23205,0
8022,103,5.0,27604,0
5469,60,3.690378548895899,23160,1
5965,83,5.0,26394,0
10438,81,4.0,21789,0
2765,40,2.0,10520,0
14846,128,3.690378548895899,27648,1
14642,53,2.0,16430,0
5382,121,3.690378548895899,45980,1
13882,33,1.0,12441,0
10641,39,2.0,12441,0
43,48,3.690378548895899,12144,1
18702,90,4.0,18900,0
19568,112,6.0,41888,0
7453,35,2.0,8855,0
4309,112,5.0,30240,0
17326,98,5.0,35966,0
7520,86,5.0,19522,0
7658,90,4.0,19620,0
7741,124,3.690378548895899,31992,1
18927,46,1.0,14076,0
10345,116,7.0,37584,0
19859,58,2.0,15776,0
3739,105,6.0,40845,0
10210,112,6.0,37856,0
12155,95,5.0,34010,0
6575,110,3.690378548895899,39930,1
14919,72,3.0,22968,0
17545,48,2.0,9840,0
776,54,2.0,20196,0
9412,49,2.0,13622,0
8770,91,4.0,31850,0
9735,50,2.0,18100,0
11882,79,4.0,25833,0
9489,64,2.0,23872,0
18070,48,3.0,11040,0
4567,59,3.0,22184,0
955,60,2.0,19320,0
2378,37,2.0,9324,0
4199,51,3.0,20196,0
5644,52,3.0,20280,0
2230,71,3.0,16543,0
15711,108,4.0,36936,0
3543,36,1.0,12672,0
11229,60,2.0,13260,0
10470,102,5.0,21828,0
5334,62,2.0,17794,0
9482,120,5.0,32280,0
10445,37,2.0,9435,0
8510,89,4.0,24030,0
14509,73,3.690378548895899,20659,1
13435,60,3.0,18120,0
4808,94,5.0,21338,0
18438,105,5.0,24150,0
19980,60,4.0,15120,0
16803,79,3.0,17696,0
15970,66,3.0,16236,0
11911,59,2.0,16048,0
243,112,5.0,29456,0
15063,109,5.0,25942,0
18585,41,2.0,9348,0
14340,112,6.0,33824,0
17355,121,7.0,34606,0
5746,90,5.0,27000,0
4092,69,3.0,14904,0
7061,61,3.0,14274,0
12324,84,3.0,21756,0
1264,115,5.0,28980,0
2079,116,5.0,44660,0
4414,34,2.0,10608,0
4768,44,1.0,12320,0
10614,121,5.0,24200,0
549,95,3.0,23465,0
14317,58,2.0,20474,0
18858,40,2.0,8440,0
13259,115,5.0,39215,0
15614,120,5.0,25680,0
849,115,5.0,45540,0
5478,35,2.0,8225,0
2061,32,1.0,11808,0
4097,73,4.0,15914,0
19509,128,6.0,25984,0
17523,51,2.0,11730,0
9227,117,7.0,26559,0
1262,122,5.0,47702,0
3928,37,2.0,12247,0
8178,59,2.0,16048,0
8229,109,4.0,26705,0
15185,88,4.0,21824,0
18384,91,4.0,29666,0
3571,66,3.0,18942,0
13530,96,6.0,21984,0
4713,86,5.0,33368,0
15985,58,3.0,18908,0
18092,71,4.0,16259,0
15403,63,3.0,17073,0
490,110,4.0,35860,0
11543,35,2.0,7420,0
6741,100,3.690378548895899,37000,1
10377,104,6.0,25168,0
8420,120,8.0,26520,0
9566,107,6.0,27285,0
4540,36,2.0,9576,0
3228,70,3.0,20020,0
6057,72,4.0,18720,0
8528,103,5.0,24308,0
18105,106,5.0,27772,0
16025,100,3.690378548895899,32700,1
16551,103,5.0,23381,0
10641,76,3.0,25156,0
10565,81,4.0,20655,0
17364,88,5.0,26048,0
17093,124,3.690378548895899,44888,1
12188,90,6.0,21960,0
11132,121,7.0,46827,0
2308,126,5.0,47376,0
1025,104,6.0,38376,0
3893,93,4.0,26691,0
19088,68,3.0,26792,0
10579,109,6.0,41638,0
10834,75,3.0,28725,0
5225,103,4.0,40685,0
14836,55,2.0,11165,0
10491,108,7.0,40068,0
4734,40,2.0,11400,0
16798,95,5.0,35340,0
17596,68,3.0,19108,0
3944,113,6.0,41923,0
7362,30,1.0,10950,0
19551,78,3.0,25194,0
12882,116,4.0,35148,0
18820,119,6.0,37128,0
17248,35,3.690378548895899,8155,1
15367,34,1.0,8466,0
16673,121,7.0,33880,0
11500,30,1.0,10530,0
7838,43,2.0,9417,0
14544,93,6.0,19809,0
721,113,5.0,25086,0
6825,35,2.0,9555,0
2376,75,3.690378548895899,24600,1
2830,100,5.0,37700,0
731,104,6.0,23400,0
14789,112,6.0,35280,0
17550,112,5.0,27216,0
15350,67,4.0,17822,0
18355,89,5.0,31506,0
9485,36,3.690378548895899,8676,1
5416,58,3.0,22156,0
189,32,2.0,8384,0
15769,76,4.0,29488,0
17529,92,4.0,21068,0
17356,81,3.690378548895899,27378,1
2333,49,3.0,11662,0
10431,72,4.0,23616,0
255,43,2.0,14061,0
7147,106,7.0,38478,0
11343,30,3.690378548895899,11970,1
11329,39,2.0,9867,0
7541,47,1.0,16356,0
8118,65,2.0,21385,0
7057,83,3.0,27971,0
18986,100,5.0,39600,0
6183,40,3.690378548895899,14400,1
19189,54,3.0,20466,0
12370,107,4.0,24824,0
11253,54,3.0,19764,0
14251,95,5.0,30020,0
16874,102,5.0,24990,0
14905,111,5.0,35187,0
2939,94,6.0,28388,0
2364,93,5.0,32178,0
5235,64,4.0,20032,0
6573,56,2.0,14000,0
11423,66,2.0,22374,0
11022,97,4.0,21631,0
2843,92,5.0,34592,0
11263,53,2.0,15105,0
5394,37,1.0,14578,0
517,43,1.0,8686,0
2280,67,3.0,15075,0
2189,72,4.0,26640,0
2905,66,4.0,16170,0
78,56,2.0,15736,0
1060,49,3.690378548895899,12250,1
16127,121,7.0,34969,0
3442,99,5.0,20889,0
19947,116,5.0,43500,0
18204,99,4.0,26235,0
11726,37,2.0,7474,0
2020,102,6.0,36720,0
6585,59,2.0,21417,0
209,81,3.0,30375,0
2362,92,4.0,36524,0
11647,35,1.0,7385,0
14439,63,2.0,18963,0
761,95,5.0,25555,0
5939,83,3.0,29963,0
4283,60,2.0,16500,0
19895,104,3.690378548895899,34840,1
4119,102,4.0,28254,0
5027,67,3.0,23182,0
10682,74,3.690378548895899,22866,1
19889,46,1.0,14030,0
6074,112,3.690378548895899,36512,1
19430,93,5.0,19902,0
5390,79,3.0,29941,0
11279,67,3.0,26130,0
2054,100,6.0,23400,0
1122,100,5.0,35800,0
18915,116,6.0,25868,0
2787,54,2.0,14310,0
11199,87,4.0,19836,0
13968,51,3.690378548895899,17136,1
10264,120,8.0,46080,0
10453,73,3.0,22557,0
17914,106,5.0,22684,0
2408,63,3.0,22176,0
14356,35,2.0,11165,0
9392,64,2.0,21696,0
15882,123,7.0,43296,0
9753,31,1.0,9269,0
14861,80,3.0,25360,0
18279,58,2.0,18154,0
9210,46,3.0,12052,0
3177,49,3.690378548895899,10633,1
3187,104,6.0,37128,0
4660,66,3.0,18876,0
16932,113,4.0,29041,0
982,104,5.0,37440,0
8950,102,5.0,22542,0
13474,59,3.0,13393,0
3933,53,2.0,17119,0
10099,70,3.0,18410,0
142,52,3.0,15756,0
7525,83,3.0,23738,0
563,34,3.690378548895899,7208,1
8641,49,3.690378548895899,12740,1
4141,81,4.0,22518,0
8466,95,3.0,25555,0
2007,126,5.0,46494,0
10361,75,3.0,25650,0
19555,117,6.0,26559,0
18484,109,7.0,41856,0
4627,32,2.0,11328,0
9163,97,3.690378548895899,26384,1
18045,89,5.0,26878,0
12915,57,3.0,14022,0
4719,42,2.0,9912,0
12894,95,3.690378548895899,23465,1
15897,79,4.0,20224,0
4690,40,2.0,11160,0
14305,74,4.0,16502,0
8410,56,2.0,21672,0
12262,57,2.0,19437,0
13547,126,6.0,30618,0
6359,56,3.0,17864,0
17164,124,7.0,35340,0
887,89,4.0,34443,0
8675,87,4.0,33234,0
17283,31,1.0,10788,0
8150,102,6.0,38046,0
10475,41,2.0,11316,0
904,70,3.0,27230,0
16768,72,4.0,24624,0
11981,60,2.0,23580,0
464,79,5.0,17854,0
4976,64,3.0,24000,0
14018,63,4.0,20223,0
11307,52,2.0,13156,0
14260,62,3.0,22444,0
12788,110,7.0,43450,0
2861,82,3.690378548895899,24928,1
13300,128,3.690378548895899,47616,1
4690,87,4.0,21315,0
18225,73,4.0,25915,0
13962,39,2.0,14742,0
14655,61,2.0,16531,0
13117,113,4.0,24182,0
7133,42,3.690378548895899,16002,1
12616,76,3.690378548895899,28500,1
14817,119,6.0,30464,0
14559,80,4.0,21600,0
2992,88,4.0,34408,0
6057,94,4.0,31584,0
9573,118,4.0,28910,0
1259,57,3.0,15732,0
10374,80,3.690378548895899,20080,1
19551,125,8.0,47875,0
8808,110,6.0,26290,0
6407,124,7.0,32736,0
6022,112,7.0,40544,0
2345,80,3.690378548895899,26240,1
14275,104,4.0,22880,0
10999,90,3.690378548895899,22860,1
6210,98,4.0,28616,0
10881,96,4.0,28416,0
3718,106,6.0,39750,0
2520,110,4.0,39600,0
1912,50,2.0,11400,0
1325,87,3.0,26970,0
4613,108,5.0,27540,0
19215,35,1.0,12950,0
18604,36,1.0,12276,0
15463,66,3.0,18150,0
2336,57,2.0,14193,0
14630,128,7.0,28800,0
2970,34,1.0,11356,0
4983,86,5.0,32508,0
5850,109,5.0,38259,0
1014,61,4.0,15677,0
3976,66,2.0,21846,0
489,41,1.0,8774,0
15274,128,5.0,26240,0
8968,128,8.0,49536,0
4284,39,2.0,9750,0
11396,58,2.0,12470,0
6888,107,5.0,42265,0
8954,88,3.0,28600,0
16235,82,4.0,25748,0
18405,84,5.0,32592,0
18384,93,5.0,22134,0
13359,40,2.0,10480,0
12599,102,4.0,31416,0
9353,69,3.0,16491,0
7028,41,3.690378548895899,14145,1
4672,94,3.0,36378,0
5892,99,5.0,32670,0
16705,94,5.0,26320,0
6917,40,2.0,11920,0
4088,43,1.0,10363,0
19154,40,2.0,15760,0
10695,102,6.0,30600,0
17878,58,2.0,19778,0
8269,73,3.0,16644,0
11159,114,7.0,39786,0
15333,128,6.0,27904,0
2027,112,5.0,25312,0
6261,48,2.0,12384,0
17291,89,3.690378548895899,23318,1
12,52,2.0,17992,0
3010,103,4.0,22145,0
10270,52,2.0,17420,0
7763,31,1.0,9145,0
5247,31,1.0,9114,0
6037,44,2.0,15620,0
15578,33,1.0,9999,0
9337,100,5.0,21700,0
