ID_person,Model,Power,Price,Power_indicator
10763,Subaru,484.0,3643920,0
13209,Nissan,202.0,596910,0
18880,Toyota,295.0,1128904,0
10137,Audi,314.0,2513664,0
7164,BMW,282.1206629834254,427516,1
2426,Ford,413.0,2494737,0
13085,Mercedez-Benz,282.1206629834254,2445335,1
16597,Ford,257.0,1711578,0
6819,BMW,404.0,719423,0
14851,Daewoo,465.0,3410341,0
3539,Audi,132.0,2859417,0
2868,KIA,236.0,1274706,0
12484,Audi,475.0,3431838,0
16373,Toyota,253.0,726945,0
16692,BMW,234.0,222668,0
7210,KIA,282.1206629834254,1416578,1
14081,LADA,440.0,3818797,0
17221,Audi,158.0,909644,0
5099,Toyota,216.0,3041890,0
14506,Ford,229.0,1826267,0
19579,Subaru,274.0,3677063,0
12851,KIA,174.0,775347,0
7097,Infiniti,115.0,818432,0
16585,Toyota,346.0,3140511,0
417,Mercedez-Benz,82.0,3367692,0
11148,Mercedez-Benz,405.0,2783499,0
3024,Ford,359.0,3662080,0
2229,Toyota,282.1206629834254,2426260,1
1332,Nissan,136.0,1191942,0
15721,KIA,315.0,2340342,0
7545,Mercedez-Benz,187.0,584734,0
5530,Ford,236.0,356919,0
833,BMW,144.0,1703748,0
16687,LADA,228.0,1506137,0
5504,Toyota,282.1206629834254,992228,1
11499,LADA,357.0,3326311,0
4952,Mercedez-Benz,81.0,3486989,0
13864,Toyota,393.0,2492367,0
14116,BMW,148.0,2994917,0
6543,KIA,411.0,3201375,0
18743,Nissan,278.0,2818902,0
17325,Nissan,115.0,2957698,0
11239,Infiniti,73.0,1578730,0
2797,Infiniti,161.0,2037411,0
924,Toyota,238.0,2461203,0
11892,Nissan,403.0,2324391,0
465,LADA,282.1206629834254,1352758,1
9102,Toyota,325.0,3589938,0
19071,BMW,482.0,2205836,0
16025,Audi,90.0,3428403,0
8824,Nissan,130.0,3205389,0
17163,Subaru,348.0,295238,0
19454,Audi,286.0,2070312,0
14212,Infiniti,231.0,2463694,0
6486,Audi,282.1206629834254,3738319,1
2150,Mercedez-Benz,470.0,1955299,0
19057,LADA,197.0,2509007,0
2935,Mercedez-Benz,344.0,401750,0
11123,LADA,84.0,1050008,0
516,LADA,282.1206629834254,1221374,1
6663,Infiniti,98.0,2373840,0
16788,Mercedez-Benz,416.0,1541632,0
14458,Infiniti,297.0,1883043,0
876,Toyota,167.0,2356080,0
2532,LADA,282.1206629834254,670289,1
6545,Toyota,366.0,2321284,0
9307,Toyota,307.0,1238792,0
16262,Toyota,496.0,3645028,0
6827,Subaru,209.0,934396,0
18374,BMW,416.0,1503305,0
12897,Ford,295.0,3192414,0
13986,Ford,111.0,3030345,0
18223,LADA,73.0,255954,0
3788,Toyota,264.0,2177429,0
18008,LADA,275.0,3841192,0
15588,Toyota,189.0,1030827,0
6787,Toyota,282.1206629834254,3002702,1
14826,Subaru,277.0,3671635,0
4586,Daewoo,210.0,1591906,0
2709,Audi,261.0,364674,0
6051,Nissan,149.0,1863241,0
16730,Nissan,106.0,3114440,0
11532,LADA,140.0,993790,0
11143,Toyota,282.1206629834254,2669359,1
2874,Nissan,282.1206629834254,2871213,1
19144,Ford,394.0,3936844,0
17269,Audi,74.0,2012059,0
12658,KIA,88.0,2440102,0
18672,Mercedez-Benz,414.0,3905418,0
4299,Mercedez-Benz,264.0,1155016,0
13097,Mercedez-Benz,106.0,2809513,0
7439,Mercedez-Benz,365.0,1519418,0
2102,Daewoo,233.0,1882028,0
16983,Nissan,257.0,1067280,0
12400,Mercedez-Benz,274.0,3632007,0
10643,KIA,410.0,2674565,0
647,Infiniti,282.1206629834254,2689593,1
12728,Mercedez-Benz,166.0,2109992,0
4162,Daewoo,119.0,1843171,0
2883,Toyota,242.0,3531646,0
5731,Infiniti,135.0,3553439,0
5247,Daewoo,414.0,1305013,0
5508,Ford,286.0,1279889,0
9912,Ford,394.0,3028204,0
2346,Infiniti,275.0,2508532,0
935,Infiniti,198.0,722075,0
5771,Ford,351.0,1953236,0
7254,Infiniti,351.0,883476,0
19246,Audi,371.0,3271503,0
1856,Infiniti,186.0,1554050,0
7952,Subaru,273.0,2700624,0
12884,Infiniti,265.0,3345552,0
9338,Mercedez-Benz,437.0,1932698,0
7435,Subaru,199.0,3180785,0
422,BMW,282.1206629834254,3739684,1
2579,Daewoo,451.0,2513133,0
16236,Subaru,110.0,2087868,0
627,Subaru,341.0,308463,0
3545,Subaru,149.0,657261,0
15503,Toyota,130.0,2069338,0
5148,Daewoo,170.0,2118017,0
2512,LADA,109.0,3312743,0
4674,Infiniti,282.1206629834254,379973,1
3783,Mercedez-Benz,189.0,2785066,0
5800,Ford,122.0,1287801,0
19893,Ford,403.0,1106530,0
10907,Toyota,481.0,728391,0
2900,Audi,469.0,1743752,0
16410,Daewoo,206.0,3325770,0
3718,Ford,329.0,1840974,0
19017,Toyota,194.0,2284376,0
4553,KIA,496.0,995943,0
3616,KIA,282.1206629834254,1005221,1
4509,Mercedez-Benz,476.0,2628818,0
15958,Ford,273.0,3911838,0
14573,KIA,105.0,2882144,0
6955,Daewoo,282.1206629834254,2554669,1
10790,Audi,482.0,1662236,0
6382,KIA,477.0,701662,0
11528,Toyota,135.0,1443274,0
18502,Toyota,392.0,1480524,0
8386,Daewoo,401.0,3123907,0
5412,Ford,202.0,2279980,0
15084,Daewoo,282.1206629834254,784113,1
9549,Daewoo,252.0,2849236,0
16899,Subaru,282.1206629834254,2672281,1
4390,Mercedez-Benz,218.0,3376241,0
17404,Subaru,236.0,476274,0
2220,Ford,88.0,2123182,0
14941,KIA,118.0,3738531,0
7525,Nissan,202.0,1883092,0
4802,KIA,444.0,3259001,0
6047,BMW,354.0,1488972,0
445,LADA,231.0,3009002,0
5684,Ford,96.0,791064,0
12791,Infiniti,154.0,623855,0
5101,KIA,154.0,3238121,0
7743,Audi,415.0,3637388,0
13163,LADA,483.0,1969003,0
5203,Mercedez-Benz,454.0,283364,0
17847,Nissan,469.0,2400254,0
6719,LADA,401.0,350656,0
7831,Mercedez-Benz,282.1206629834254,1022055,1
17689,Mercedez-Benz,210.0,1307678,0
19928,Subaru,208.0,2875956,0
19602,Ford,195.0,332438,0
7310,KIA,312.0,1086146,0
16079,Subaru,282.1206629834254,1136812,1
19789,Subaru,237.0,2683295,0
14679,Mercedez-Benz,282.1206629834254,3290990,1
5293,Nissan,124.0,657504,0
16920,Daewoo,356.0,408494,0
2260,LADA,112.0,1643144,0
6040,Audi,393.0,260268,0
18258,Daewoo,495.0,1451934,0
4297,LADA,341.0,456917,0
14978,Toyota,288.0,2277749,0
14750,Daewoo,445.0,2396530,0
18293,Infiniti,481.0,2827850,0
105,Ford,282.0,3935611,0
18408,Subaru,264.0,2422208,0
6066,Audi,235.0,3906764,0
7535,BMW,186.0,1311798,0
12366,Daewoo,268.0,557724,0
4907,Ford,192.0,3073049,0
9839,Audi,362.0,2722561,0
18117,KIA,142.0,1599105,0
10952,Subaru,167.0,1311659,0
13463,Ford,222.0,3963780,0
18895,Mercedez-Benz,486.0,1599969,0
11667,Subaru,156.0,836595,0
7206,Ford,108.0,2331838,0
5111,Subaru,429.0,225995,0
11011,Mercedez-Benz,420.0,515763,0
19728,Ford,282.1206629834254,3484823,1
13967,Infiniti,195.0,378201,0
13329,Audi,425.0,1112519,0
4731,Nissan,282.1206629834254,815224,1
14912,Toyota,336.0,2705264,0
14144,Subaru,282.1206629834254,1790168,1
8057,Nissan,154.0,3880501,0
17273,Mercedez-Benz,315.0,2473634,0
11865,Subaru,265.0,448785,0
15778,Ford,193.0,2705458,0
2779,Daewoo,459.0,2323786,0
314,Nissan,248.0,2045097,0
14014,Infiniti,193.0,1509003,0
8106,Subaru,322.0,1023431,0
25,Audi,196.0,1442715,0
11183,BMW,168.0,1995379,0
16231,Ford,166.0,3354053,0
19494,Mercedez-Benz,302.0,1966279,0
7170,Nissan,135.0,3296066,0
7024,BMW,144.0,2702458,0
10509,Daewoo,230.0,1996858,0
12494,LADA,448.0,816777,0
18749,KIA,282.1206629834254,3329955,1
4359,Infiniti,299.0,1420880,0
1090,LADA,282.1206629834254,1320579,1
7773,Subaru,282.1206629834254,2281930,1
15044,Mercedez-Benz,169.0,2340885,0
6387,BMW,136.0,2574378,0
17195,Infiniti,101.0,3191612,0
4550,KIA,472.0,368557,0
5302,KIA,147.0,3749207,0
5953,Audi,70.0,2563943,0
14410,Nissan,106.0,3575605,0
12636,Daewoo,91.0,1863902,0
19899,LADA,437.0,3403537,0
5165,BMW,210.0,3808286,0
7231,BMW,282.1206629834254,2249702,1
3299,LADA,144.0,1430791,0
8129,Ford,137.0,2092141,0
9002,BMW,225.0,2768136,0
17428,KIA,466.0,1854638,0
8625,KIA,479.0,3628145,0
17556,LADA,448.0,3259232,0
19201,Daewoo,229.0,1399449,0
11516,Daewoo,129.0,2151529,0
9155,Infiniti,282.1206629834254,312932,1
6360,Mercedez-Benz,129.0,1911586,0
1768,Ford,282.1206629834254,1248047,1
19404,Mercedez-Benz,120.0,1386456,0
11872,Mercedez-Benz,131.0,1716539,0
5825,Subaru,282.1206629834254,3921354,1
10537,KIA,112.0,536470,0
1732,BMW,84.0,1915322,0
3475,Subaru,454.0,2942272,0
5731,Ford,469.0,3059204,0
18250,Mercedez-Benz,291.0,3858531,0
3262,Nissan,159.0,1059620,0
3631,KIA,405.0,1604848,0
6385,Daewoo,402.0,1604088,0
15230,Mercedez-Benz,277.0,761054,0
13787,Toyota,81.0,1509548,0
9603,Daewoo,357.0,3612288,0
6339,Audi,282.1206629834254,1764919,1
4679,KIA,398.0,3951712,0
14052,KIA,178.0,3411658,0
11284,Infiniti,156.0,1694882,0
19454,Infiniti,464.0,447351,0
14877,BMW,192.0,1346827,0
15058,Daewoo,316.0,1735562,0
14086,Nissan,282.1206629834254,2802009,1
16459,Toyota,462.0,484004,0
2178,Ford,282.1206629834254,210908,1
2507,Infiniti,373.0,282251,0
10469,Infiniti,75.0,3285902,0
18513,KIA,115.0,425289,0
4755,BMW,348.0,1644981,0
4677,Daewoo,299.0,3757966,0
12900,Audi,410.0,1241897,0
14537,Ford,223.0,2938866,0
4864,Infiniti,282.1206629834254,3905715,1
13605,Daewoo,70.0,2580661,0
3566,Daewoo,417.0,3521180,0
16952,Ford,409.0,2461828,0
15349,Subaru,375.0,1662020,0
1539,Audi,282.1206629834254,655238,1
6546,Ford,430.0,1801735,0
17161,Infiniti,159.0,2882953,0
7956,Toyota,105.0,2923920,0
16405,BMW,135.0,2546684,0
2208,BMW,123.0,2817843,0
11242,Audi,282.1206629834254,1188165,1
7102,Subaru,393.0,3049417,0
4583,BMW,495.0,1744329,0
19209,Infiniti,417.0,1381833,0
19144,Toyota,282.1206629834254,342060,1
11279,Nissan,282.1206629834254,3727015,1
15436,Daewoo,135.0,2531984,0
859,Subaru,253.0,3535343,0
3129,KIA,90.0,2156987,0
6302,LADA,414.0,3201999,0
322,BMW,367.0,3089809,0
8860,Infiniti,182.0,1383646,0
13436,Mercedez-Benz,211.0,1320024,0
17398,Mercedez-Benz,151.0,902756,0
11030,Audi,397.0,2700697,0
9843,Subaru,339.0,3134067,0
8997,BMW,282.1206629834254,3927428,1
642,Ford,244.0,2345180,0
7278,Toyota,479.0,1559823,0
16154,Mercedez-Benz,299.0,1443693,0
180,Infiniti,281.0,581695,0
13328,Nissan,258.0,2810539,0
7049,Toyota,333.0,3819622,0
9762,Ford,282.1206629834254,2522169,1
15822,Infiniti,332.0,1207304,0
15110,Audi,293.0,3509842,0
12895,Toyota,252.0,2359131,0
9785,Ford,416.0,317782,0
2379,KIA,139.0,3420262,0
3100,Mercedez-Benz,431.0,1835523,0
8645,BMW,315.0,3218409,0
5838,BMW,282.1206629834254,3790369,1
5593,Subaru,282.1206629834254,1951629,1
15625,LADA,186.0,1845977,0
3572,Mercedez-Benz,160.0,3170793,0
13863,Toyota,306.0,3849884,0
796,Nissan,282.1206629834254,2139145,1
10611,Toyota,282.1206629834254,524294,1
5927,LADA,282.0,3750532,0
7033,BMW,239.0,3029760,0
5130,Subaru,387.0,2204454,0
8545,LADA,368.0,2172617,0
19202,Audi,176.0,3944137,0
15713,KIA,130.0,2953727,0
18420,Toyota,79.0,2374829,0
8153,Audi,402.0,3556703,0
13918,KIA,255.0,258836,0
7214,Toyota,421.0,3578253,0
11116,Nissan,458.0,1491697,0
13789,Toyota,271.0,3058226,0
19459,KIA,304.0,498728,0
9878,Toyota,282.1206629834254,2120138,1
8542,Ford,475.0,3158803,0
14636,Infiniti,192.0,1995279,0
4008,LADA,85.0,1854956,0
10052,Nissan,304.0,2157455,0
4682,Daewoo,433.0,1552034,0
1267,KIA,282.1206629834254,282912,1
6122,Nissan,305.0,2542253,0
3597,LADA,157.0,3669026,0
1614,KIA,332.0,2679467,0
18053,Audi,401.0,2705731,0
4549,Daewoo,393.0,745785,0
9993,Infiniti,114.0,3495290,0
4922,Toyota,429.0,508500,0
4637,BMW,444.0,1594503,0
17949,Nissan,80.0,2236095,0
17411,LADA,282.1206629834254,1328763,1
19033,Infiniti,282.1206629834254,633029,1
884,Audi,352.0,3398034,0
12296,Infiniti,380.0,3922798,0
14894,Toyota,247.0,2677091,0
8411,BMW,363.0,1002315,0
13702,BMW,397.0,2864198,0
2881,Daewoo,221.0,2595325,0
11607,Subaru,348.0,2448009,0
10515,Ford,107.0,2504867,0
3619,Daewoo,288.0,2867465,0
11805,KIA,80.0,935112,0
10254,Infiniti,257.0,931594,0
2472,Daewoo,282.1206629834254,3808714,1
19295,Mercedez-Benz,273.0,2352352,0
14294,Nissan,282.1206629834254,3752904,1
6836,KIA,74.0,3197340,0
18057,Infiniti,425.0,2945817,0
18084,Mercedez-Benz,421.0,2706351,0
18270,Toyota,167.0,2073095,0
8332,Ford,333.0,744336,0
2561,Subaru,135.0,1658689,0
1467,LADA,175.0,3981936,0
1346,Toyota,149.0,2777325,0
420,Toyota,257.0,2328834,0
14748,Infiniti,350.0,3879552,0
11989,LADA,76.0,1406606,0
11264,Toyota,434.0,2596091,0
16264,Infiniti,323.0,744387,0
5105,Nissan,220.0,1534653,0
11106,Mercedez-Benz,429.0,3347279,0
3802,Ford,154.0,763347,0
13386,Ford,131.0,2631033,0
5474,Infiniti,495.0,1239419,0
6012,BMW,302.0,3358310,0
15771,Audi,354.0,3895737,0
11750,Daewoo,206.0,1278051,0
5776,Ford,170.0,2930705,0
6210,Toyota,403.0,3604599,0
15710,Mercedez-Benz,318.0,3183789,0
9201,Nissan,490.0,1131125,0
5252,Ford,289.0,704140,0
2740,Subaru,84.0,488772,0
482,BMW,378.0,955351,0
13484,Nissan,201.0,877163,0
10759,Mercedez-Benz,89.0,2130396,0
15801,Mercedez-Benz,282.1206629834254,219485,1
6239,Infiniti,163.0,3801722,0
4448,LADA,408.0,3368850,0
2493,Infiniti,462.0,3170455,0
15573,Ford,388.0,1108021,0
650,Toyota,406.0,2892338,0
18691,LADA,93.0,3612628,0
12563,Infiniti,74.0,1007076,0
1275,Toyota,445.0,2483824,0
4435,Ford,411.0,1267087,0
2984,Ford,287.0,2215638,0
1628,KIA,78.0,3838644,0
1928,BMW,365.0,2347747,0
12732,Infiniti,172.0,1125530,0
13328,Ford,389.0,3462269,0
18627,Ford,291.0,2815159,0
16527,KIA,282.1206629834254,2041247,1
14337,Audi,250.0,851334,0
13015,LADA,443.0,3353165,0
17615,LADA,431.0,3641672,0
6464,Daewoo,408.0,1826696,0
9749,Ford,489.0,3826928,0
10103,Daewoo,124.0,3943838,0
9745,Toyota,158.0,1305163,0
5879,Subaru,94.0,3713022,0
8809,Infiniti,260.0,3681017,0
5134,Audi,282.1206629834254,325665,1
3555,Audi,346.0,1476963,0
18540,Mercedez-Benz,114.0,1777786,0
18672,Daewoo,175.0,268420,0
89,BMW,330.0,3872472,0
17223,Infiniti,361.0,202209,0
13990,Audi,88.0,3851833,0
10589,KIA,282.1206629834254,933588,1
13847,Nissan,257.0,3983861,0
10024,LADA,96.0,901967,0
17658,LADA,130.0,2160624,0
2828,Mercedez-Benz,129.0,3332680,0
8407,Daewoo,384.0,2186130,0
14968,LADA,423.0,1805989,0
13357,Daewoo,167.0,2959718,0
9193,KIA,307.0,1408965,0
7553,Infiniti,282.1206629834254,3802732,1
7939,Subaru,369.0,3656397,0
2569,Infiniti,166.0,1076877,0
10098,Infiniti,247.0,3219216,0
16024,Infiniti,159.0,2178352,0
10127,Ford,161.0,938150,0
6834,Infiniti,271.0,894564,0
13670,BMW,97.0,520581,0
16149,Infiniti,282.1206629834254,595552,1
1358,Ford,128.0,2303786,0
18554,Infiniti,463.0,910374,0
7288,Subaru,101.0,1229232,0
9548,Audi,355.0,1566594,0
13608,Infiniti,304.0,1691462,0
16816,Audi,282.1206629834254,3574061,1
5439,Infiniti,96.0,2959121,0
15287,Mercedez-Benz,271.0,230222,0
10861,Infiniti,103.0,3612208,0
12808,Subaru,232.0,2080469,0
17830,Audi,333.0,2710116,0
7002,Nissan,139.0,263733,0
12459,Mercedez-Benz,282.1206629834254,3685006,1
16021,KIA,135.0,474024,0
7442,Subaru,166.0,1276135,0
1553,Nissan,461.0,3086894,0
10556,Subaru,491.0,3612396,0
7441,BMW,391.0,630217,0
9349,KIA,266.0,1446999,0
4454,LADA,263.0,2709099,0
3045,Daewoo,418.0,2027257,0
15244,Mercedez-Benz,371.0,3864895,0
10420,Ford,154.0,728382,0
17707,Audi,280.0,1632163,0
16134,Daewoo,268.0,1372604,0
10249,Nissan,346.0,3919749,0
4539,Nissan,273.0,3801518,0
13108,LADA,171.0,1509578,0
17239,Ford,158.0,1864193,0
653,Subaru,236.0,1757620,0
9328,Daewoo,279.0,425619,0
5844,KIA,253.0,1971322,0
12148,LADA,106.0,2817323,0
18492,KIA,302.0,1424354,0
10221,Daewoo,188.0,1439992,0
2395,Audi,140.0,897736,0
9142,Audi,342.0,1095932,0
8509,KIA,284.0,3482043,0
11148,Nissan,470.0,1813829,0
342,LADA,417.0,218200,0
7925,Audi,282.1206629834254,662186,1
1188,Audi,364.0,1374641,0
18700,Nissan,73.0,1305804,0
8537,Ford,265.0,316360,0
11138,Audi,347.0,1608011,0
573,Ford,235.0,2233325,0
4326,Infiniti,201.0,854498,0
579,Subaru,84.0,1818170,0
4350,KIA,344.0,1816188,0
12191,Infiniti,372.0,1395281,0
18506,Ford,414.0,539160,0
3514,BMW,340.0,427273,0
838,KIA,344.0,1951599,0
18243,Mercedez-Benz,413.0,937371,0
10688,Toyota,137.0,210895,0
12109,Subaru,278.0,2457244,0
3372,LADA,431.0,1865040,0
11884,Subaru,486.0,2521062,0
14256,Audi,351.0,1637054,0
19116,Nissan,282.1206629834254,3652065,1
8396,KIA,458.0,3312926,0
5905,Toyota,86.0,2479472,0
13872,Subaru,252.0,3228417,0
9560,Subaru,93.0,3823436,0
9662,Nissan,421.0,699971,0
3912,LADA,152.0,408160,0
5170,KIA,170.0,2352545,0
6315,Daewoo,473.0,2758440,0
12483,Toyota,432.0,1725826,0
18510,Nissan,282.1206629834254,1382250,1
6974,BMW,358.0,992168,0
5552,KIA,205.0,2548278,0
15505,Ford,128.0,230101,0
3158,BMW,389.0,983845,0
5834,Infiniti,144.0,2574851,0
19970,Toyota,282.1206629834254,3184373,1
10466,Daewoo,421.0,3782408,0
8820,KIA,282.1206629834254,1023478,1
13089,LADA,271.0,563269,0
17296,Daewoo,204.0,3584966,0
19046,LADA,259.0,3018349,0
15305,Ford,121.0,2637039,0
18029,KIA,251.0,652575,0
1730,Mercedez-Benz,256.0,2264408,0
6353,Toyota,451.0,3572660,0
992,BMW,349.0,1626497,0
6926,Subaru,72.0,1753982,0
19271,Toyota,293.0,3547561,0
15721,LADA,450.0,1931523,0
18750,LADA,282.1206629834254,1365872,1
13229,Audi,90.0,1466795,0
6834,KIA,282.1206629834254,1406786,1
15660,Infiniti,288.0,3655543,0
3951,Subaru,457.0,849689,0
14650,Subaru,196.0,2632612,0
8432,Audi,152.0,319666,0
17195,LADA,222.0,2168592,0
18841,Nissan,284.0,304243,0
14840,Toyota,148.0,3896990,0
12763,Toyota,122.0,3614820,0
15930,Mercedez-Benz,182.0,1063713,0
9757,KIA,294.0,1402232,0
8897,Daewoo,274.0,275209,0
6106,LADA,462.0,862367,0
9953,Subaru,468.0,3538202,0
5915,Ford,457.0,1184527,0
3065,Nissan,158.0,1220049,0
11171,Infiniti,222.0,2575495,0
67,KIA,131.0,3652329,0
16894,Toyota,279.0,2226405,0
17627,Daewoo,495.0,3382517,0
15950,KIA,288.0,2894399,0
19204,Mercedez-Benz,200.0,3344646,0
19719,Audi,138.0,1300240,0
10305,Infiniti,73.0,1157620,0
5003,Subaru,84.0,676800,0
2516,Daewoo,305.0,2529751,0
8674,Toyota,282.1206629834254,3134102,1
9038,Toyota,411.0,3962893,0
19887,Infiniti,138.0,601118,0
7072,LADA,282.1206629834254,2755403,1
1518,Ford,282.1206629834254,1821417,1
14404,KIA,463.0,493078,0
8078,Ford,160.0,3816714,0
16890,Toyota,462.0,1050506,0
12909,Daewoo,406.0,1094789,0
14073,BMW,101.0,408173,0
12034,BMW,130.0,1840118,0
916,Nissan,214.0,3107608,0
18106,LADA,280.0,3305372,0
17027,Audi,251.0,3518228,0
13552,Ford,307.0,2675173,0
11248,KIA,282.1206629834254,481213,1
13550,Ford,366.0,3479089,0
16953,Mercedez-Benz,157.0,2341200,0
8386,KIA,215.0,3283931,0
12524,KIA,282.1206629834254,452370,1
7863,Infiniti,428.0,3973849,0
19945,Audi,341.0,2382033,0
7709,LADA,300.0,602626,0
14881,Subaru,293.0,1652197,0
9747,LADA,325.0,3781714,0
6622,Toyota,227.0,493529,0
8232,Toyota,438.0,774664,0
16856,Subaru,455.0,1211204,0
8053,LADA,430.0,3413203,0
561,Toyota,90.0,3048820,0
11188,Audi,85.0,1382923,0
7974,KIA,395.0,539190,0
8988,Audi,423.0,3435676,0
18693,Subaru,254.0,2812058,0
3969,Infiniti,132.0,2697918,0
12832,Audi,77.0,3035922,0
811,Mercedez-Benz,474.0,2186622,0
484,KIA,92.0,1367174,0
19215,Daewoo,344.0,2918508,0
19308,Ford,452.0,523931,0
6630,Subaru,432.0,3220412,0
12374,Infiniti,470.0,2867835,0
11699,BMW,204.0,1465337,0
2632,KIA,287.0,2962387,0
6740,KIA,482.0,2640148,0
2067,BMW,308.0,3673907,0
12021,LADA,396.0,3801108,0
10684,Nissan,251.0,1801130,0
10394,KIA,283.0,670366,0
17231,Nissan,481.0,2185141,0
8963,Ford,80.0,3955191,0
10922,Subaru,183.0,2451485,0
3515,Daewoo,404.0,3232046,0
10412,Mercedez-Benz,208.0,1872549,0
11889,Nissan,119.0,1864707,0
2030,LADA,257.0,735983,0
302,Ford,116.0,3738026,0
1122,BMW,265.0,2767569,0
8568,Infiniti,265.0,3643477,0
4386,Toyota,433.0,456834,0
10813,Daewoo,378.0,3111832,0
13358,Infiniti,286.0,2625119,0
2374,Toyota,206.0,3365196,0
17686,LADA,449.0,2869741,0
13354,Audi,233.0,2415305,0
4596,KIA,277.0,1808883,0
7618,KIA,271.0,502368,0
1448,KIA,254.0,3114605,0
13039,Toyota,168.0,1241943,0
11006,Audi,144.0,2977837,0
7673,Infiniti,442.0,502006,0
11568,Mercedez-Benz,448.0,1339099,0
9612,Audi,285.0,825377,0
17639,BMW,235.0,2310632,0
16868,Nissan,347.0,1475000,0
2256,LADA,240.0,2412808,0
4831,Subaru,282.1206629834254,3805511,1
5953,Ford,196.0,2600436,0
8718,Audi,308.0,1907181,0
6274,Nissan,88.0,2889519,0
2955,BMW,71.0,1263873,0
567,LADA,399.0,396338,0
3641,LADA,77.0,3700144,0
18457,KIA,476.0,3266832,0
3391,KIA,305.0,629949,0
9795,Daewoo,151.0,1463910,0
2153,Nissan,296.0,763186,0
9693,KIA,129.0,3399462,0
18844,Daewoo,190.0,2578710,0
17358,Mercedez-Benz,478.0,2836071,0
16822,KIA,305.0,437639,0
7989,Mercedez-Benz,371.0,3723934,0
6222,Daewoo,449.0,2620517,0
3385,KIA,122.0,725188,0
7733,Daewoo,109.0,3681556,0
13969,Subaru,282.1206629834254,2859046,1
6388,Subaru,265.0,1949285,0
2301,KIA,198.0,2755088,0
18172,KIA,140.0,1131544,0
4374,Ford,282.1206629834254,1947772,1
12334,Toyota,478.0,1473747,0
9711,Daewoo,291.0,1825137,0
18202,KIA,287.0,534709,0
12770,Infiniti,436.0,233173,0
5132,Toyota,102.0,1315252,0
17487,Mercedez-Benz,82.0,1184587,0
8856,BMW,351.0,2684083,0
7670,BMW,85.0,524330,0
7968,Toyota,498.0,1076548,0
2566,Audi,287.0,3658538,0
3346,Toyota,144.0,3694843,0
17142,Daewoo,234.0,364084,0
6129,Daewoo,292.0,987617,0
11141,Nissan,427.0,584409,0
9530,Subaru,233.0,3003301,0
8450,KIA,428.0,3776393,0
1505,Mercedez-Benz,282.1206629834254,1564243,1
8742,LADA,76.0,3460525,0
9337,LADA,414.0,1804103,0
16850,Infiniti,408.0,1950418,0
14501,Infiniti,211.0,3468883,0
483,Nissan,265.0,978618,0
97,Audi,170.0,2138796,0
4368,Toyota,192.0,2488840,0
8116,Ford,241.0,2568239,0
8815,Audi,499.0,204509,0
17734,BMW,484.0,1065389,0
15616,Toyota,282.1206629834254,1976530,1
3912,Ford,366.0,1417856,0
2192,BMW,193.0,382300,0
121,Mercedez-Benz,184.0,2843831,0
6018,Ford,391.0,733848,0
10459,Toyota,241.0,1141347,0
7699,Daewoo,101.0,1899875,0
711,Subaru,415.0,2021306,0
2018,BMW,282.1206629834254,3584745,1
2701,BMW,386.0,2379135,0
19007,KIA,246.0,764158,0
3325,Infiniti,330.0,3592580,0
8868,BMW,282.1206629834254,2977810,1
2540,BMW,282.1206629834254,479915,1
12859,Ford,111.0,2992540,0
14187,Mercedez-Benz,147.0,3094863,0
7071,KIA,112.0,3743562,0
1338,Mercedez-Benz,331.0,460441,0
6733,Audi,118.0,3183283,0
17828,Infiniti,243.0,3264696,0
18051,Infiniti,108.0,344782,0
13242,KIA,296.0,1571851,0
4783,BMW,274.0,2733293,0
15362,Nissan,189.0,883462,0
15871,LADA,452.0,3980644,0
6318,Ford,245.0,3014835,0
6135,Toyota,214.0,510327,0
4612,Infiniti,363.0,3288588,0
13627,Toyota,421.0,2024322,0
7238,Nissan,313.0,1154152,0
11182,Nissan,362.0,514125,0
4200,Subaru,400.0,489849,0
868,Nissan,361.0,507968,0
16173,Daewoo,279.0,1601610,0
8661,BMW,362.0,742337,0
7030,Ford,236.0,2455721,0
10667,Audi,161.0,1795360,0
9835,KIA,452.0,2539341,0
6735,Infiniti,306.0,2343755,0
63,Nissan,474.0,3945539,0
4801,BMW,383.0,347312,0
1317,Toyota,105.0,623750,0
9518,Mercedez-Benz,282.1206629834254,460562,1
1237,Ford,454.0,3246269,0
2258,Audi,198.0,3093213,0
18236,Audi,297.0,1886851,0
699,Subaru,133.0,2003538,0
5079,Nissan,122.0,3326949,0
3810,Infiniti,479.0,2251295,0
8429,Toyota,206.0,1064181,0
12558,Infiniti,282.1206629834254,1691191,1
18204,Infiniti,126.0,226790,0
923,Nissan,364.0,3212783,0
5629,Ford,291.0,372816,0
11661,KIA,77.0,1448483,0
13423,Mercedez-Benz,175.0,562901,0
4743,Toyota,182.0,3327636,0
8830,Audi,271.0,623402,0
4731,Audi,238.0,2485549,0
19013,KIA,139.0,993055,0
14231,Ford,303.0,3348075,0
18577,Ford,268.0,3997522,0
13669,Audi,360.0,1624353,0
12822,Mercedez-Benz,222.0,1714785,0
4948,Daewoo,282.1206629834254,839404,1
6481,BMW,484.0,3229555,0
4503,Audi,111.0,3403919,0
17321,Ford,151.0,911750,0
10390,Audi,426.0,3954947,0
15008,KIA,282.1206629834254,3898599,1
15800,Audi,337.0,1506513,0
